,Entity,Type
10143,alcohol,drug
5984,alcohol,drug
4800,alcohol,drug
7411,alcohol,drug
4798,alcohol,drug
11625,alcohol,drug
10524,alcohol,drug
2526,alcohol,drug
6780,alcohol,drug
7958,alcohol,drug
5739,alcohol,drug
8775,alcohol,drug
412,alcohol,drug
10510,alcohol,drug
1554,alcohol,drug
4055,alcohol,drug
3029,alcohol,drug
7056,alcohol,drug
10472,alcohol,drug
494,alcohol,drug
4106,alcohol,drug
3625,alcohol,drug
5011,alcohol,drug
4968,alcohol,drug
3671,alcohol,drug
93,alcohol,drug
676,alcohol,drug
414,alcohol,drug
5920,alcohol,drug
9397,alcohol,drug
9162,alcohol,drug
1196,alcohol,drug
7760,alcohol,drug
3664,alcohol,drug
6148,alcohol,drug
9366,alcohol,drug
3398,alcohol,drug
5878,alcohol,drug
4032,alcohol,drug
9395,alcohol,drug
5032,alcohol,drug
4329,alcohol,drug
4128,alcohol,drug
3660,alcohol,drug
2451,alcohol,drug
2479,alcohol,drug
4374,alcohol,drug
651,alcohol,drug
9393,alcohol,drug
9050,alcohols,drug_n
3677,alefacept,drug
3676,alefacept,drug
8613,alendronate,drug
8609,alendronate,drug
9450,alfentanil,drug
7938,alfentanil,drug
7074,aliskiren,drug
7077,aliskiren,drug
7082,aliskiren,drug
7070,aliskiren,drug
7072,aliskiren,drug
7058,aliskiren,drug
7078,aliskiren,drug
7094,aliskiren,drug
7097,aliskiren,drug
7079,aliskiren,drug
22,allopurinol,drug
31,allopurinol,drug
2562,allopurinol,drug
28,allopurinol,drug
26,allopurinol,drug
2564,allopurinol,drug
10366,allopurinol,drug
10336,allopurinol,drug
10337,allopurinol,drug
10338,allopurinol,drug
10326,allopurinol,drug
10320,allopurinol,drug
10308,allopurinol,drug
4631,allopurinol,drug
10341,allopurinol,drug
10307,allopurinol,drug
4686,allopurinol,drug
10343,allopurinol,drug
10345,allopurinol,drug
10347,allopurinol,drug
10352,allopurinol,drug
10356,allopurinol,drug
5379,allopurinol,drug
10357,allopurinol,drug
10368,allopurinol,drug
10365,allopurinol,drug
9105,allopurinol,drug
9109,allopurinol,drug
9113,allopurinol,drug
10329,allopurinol,drug
7540,allopurinol,drug
7542,allopurinol,drug
5477,allopurinol,drug
10372,allopurinol sodium,drug
4213,almotriptan,drug
4204,almotriptan,drug
4205,almotriptan,drug
4212,almotriptan,drug
4208,almotriptan,drug
4189,almotriptan,drug
4202,almotriptan,drug
4207,almotriptan,drug
4184,almotriptan,drug
4435,alosetron,drug
4455,alosetron,drug
4460,alosetron,drug
4445,alosetron,drug
4443,alosetron,drug
4442,alosetron,drug
4467,alosetron,drug
4451,alosetron,drug
4440,alosetron,drug
4468,alosetron,drug
4464,alosetron,drug
4432,alosetron,drug
4471,alosetron,drug
4430,alosetron,drug
4452,alosetron,drug
4427,alosetron,drug
4426,alosetron,drug
4453,alosetron,drug
4454,alosetron,drug
4433,alosetron,drug
196,alpha interferons,drug
6239,alpha-2 agonists,group
9077,alpha-adrenergic blocking agents,group
9079,alpha-adrenergic blocking agents,group
10388,alpha-adrenergic stimulants,group
8761,alpha-blocker,group
2366,alpha-blockers,group
8759,alpha-blockers,group
2368,alpha-blockers,group
6742,alprazolam,drug
10870,alprazolam,drug
3837,alprazolam,drug
3953,alprazolam,drug
7378,alprazolam,drug
3931,alprazolam,drug
7386,alprazolam,drug
7391,alprazolam,drug
7385,alprazolam,drug
7383,alprazolam,drug
7397,alprazolam,drug
7398,alprazolam,drug
7381,alprazolam,drug
7402,alprazolam,drug
7408,alprazolam,drug
7379,alprazolam,drug
3960,alprazolam,drug
7390,alprazolam,drug
7376,alprazolam,drug
3975,alprazolam,drug
7374,alprazolam,drug
7373,alprazolam,drug
3955,alprazolam,drug
7371,alprazolam,drug
3954,alprazolam,drug
3952,alprazolam,drug
3941,alprazolam,drug
7364,alprazolam,drug
3934,alprazolam,drug
3958,alprazolam,drug
7388,alprazolam,drug
4364,alprostadil,drug
567,altretamine,drug
7567,aluminum,drug
7325,aluminum,drug
9243,aluminum,drug
11013,aluminum,drug
4779,aluminum,drug
8486,aluminum,drug
8489,aluminum,drug
3227,aluminum,drug
10158,aluminum,drug
10744,aluminum,drug
3221,aluminum,drug
7547,aluminum,drug
10737,aluminum,drug
7581,aluminum,drug
1564,aluminum,drug
9238,aluminum,drug
6922,aluminum hydroxide,drug
9116,aluminum hydroxide,drug
699,aluminum hydroxide,drug
804,aluminum hydroxide,drug
9122,aluminum hydroxide,drug
5271,aluminum hydroxides,drug
9197,amantadine,drug
4910,amantadine,drug
4394,amantadine,drug
400,amantadine,drug
1398,amantadine,drug
10526,amantadine,drug
403,amantadine,drug
3418,amikacin,drug
10043,amikacin,drug
10050,amikacin,drug
8191,amikacin,drug
2358,amikacin,drug
2394,amiloride,drug
792,amiloride,drug
5355,amiloride,drug
883,amiloride,drug
7188,amiloride,drug
8605,aminocaproic acid,drug
5429,aminoglycoside,group
6956,aminoglycoside,group
9184,aminoglycoside,group
10443,aminoglycoside,group
10442,aminoglycoside,group
7525,aminoglycoside antibiotic,group
8106,aminoglycoside antibiotics,group
8025,aminoglycoside antibiotics,group
4923,aminoglycoside antibiotics,group
11428,aminoglycoside antibiotics,group
8254,aminoglycosides,group
8802,aminoglycosides,group
4344,aminoglycosides,group
2355,aminoglycosides,group
6823,aminoglycosides,group
912,aminoglycosides,group
2176,aminoglycosides,group
5446,aminoglycosides,group
3416,aminoglycosides,group
11431,aminoglycosides,group
5528,aminoglycosides,group
9181,aminoglycosides,group
11432,aminoglycosidic antibiotics,group
6255,aminophylline,drug
5536,aminophylline,drug
3982,aminophylline,drug
6273,aminophylline,drug
4350,aminopyrine,drug
3014,aminosalicylate derivatives,group
2340,aminosalicylic acid,drug
4687,aminosalicylic acid,drug
4632,aminosalicylic acid,drug
11597,amiodarone,drug
4633,amiodarone,drug
7405,amiodarone,drug
2899,amiodarone,drug
4688,amiodarone,drug
4033,amiodarone,drug
7461,amitriptyline,drug
11460,amitriptyline,drug
1535,amitriptyline,drug
7462,amitriptyline,drug
5963,amitriptyline,drug
5970,amitriptyline,drug
3838,amitriptyline,drug
2138,amitriptyline,drug
1662,amitriptyline HCl,drug
7632,amitriptyline HCl,drug
7627,amitriptyline HCl,drug
7652,amitriptyline HCl,drug
7069,amlodipine,drug
11294,amlodipine,drug
11287,amlodipine,drug
7086,amlodipine,drug
11297,amlodipine,drug
11292,amlodipine,drug
11289,amlodipine,drug
11285,amlodipine,drug
1713,ammonium chloride,drug
2244,amoxicillin,drug
10351,amoxicillin,drug
3450,amoxicillin,drug
1739,amphetamine,group
4007,amphetamine,drug
1780,amphetamine,group
11254,amphetamine,drug
4372,amphetamine,drug
1750,amphetamine,group
4371,amphetamine,drug
1715,amphetamine,drug
4369,amphetamine,drug
1724,amphetamine,drug
4012,amphetamine,drug
4375,amphetamine,drug
6750,amphetamines,group
1740,amphetamines,group
1721,amphetamines,drug
1719,amphetamines,group
1711,amphetamines,group
5908,amphetamines,group
1749,amphetamines,group
1725,amphetamines,group
5906,amphetamines,group
1716,amphetamines,group
1756,amphetamines,group
1758,amphetamines,group
4370,amphetamines,drug
1764,amphetamines,group
2775,amphotericin,drug
8449,amphotericin B,drug
8446,amphotericin B,drug
8444,amphotericin B,drug
8440,amphotericin B,drug
6759,amphotericin B,drug
4866,amphotericin B,drug
8451,amphotericin B,drug
4860,amphotericin B,drug
911,amphotericin B,drug
1077,amphotericin B,drug
1075,amphotericin B,drug
2359,amphotericin B,drug
7047,amphotericin B,drug
3419,amphotericin B,drug
2257,ampicillin,drug
10026,ampicillin,drug
3079,ampicillin,drug
24,ampicillin,drug
3514,ampicillin,drug
3515,ampicillin,drug
2771,ampicillin,drug
23,ampicillin,drug
2772,ampicillin,drug
3462,ampicillin,drug
2546,ampicillin,drug
3503,ampicillin,drug
3186,ampicillin,drug
10350,ampicillin,drug
1694,ampicillin,drug
25,ampicillin,drug
3513,ampicillin,drug
5108,amprenavir,drug
5101,amprenavir,drug
6596,amprenavir,drug
6591,amprenavir,drug
6576,amprenavir,drug
6579,amprenavir,drug
6586,amprenavir,drug
6573,amprenavir,drug
5103,amprenavir,drug
6607,amprenavir,drug
5097,amprenavir,drug
6582,amprenavir,drug
6584,amprenavir,drug
5094,amprenavir,drug
6597,amprenavir,drug
5099,amprenavir,drug
5106,amprenavir,drug
5495,amrinone,drug
5010,amyl nitrite,drug
5784,amylase,drug
4634,anabolic steroids,group
4689,anabolic steroids,group
10955,anabolic steroids,group
4797,anaesthetic agents,group
5463,anagrelide,drug
5466,anagrelide,drug
5467,anagrelide,drug
5470,anagrelide,drug
5478,anagrelide,drug
5498,anagrelide,drug
5479,anagrelide,drug
5481,anagrelide,drug
5501,anagrelide,drug
5500,anagrelide,drug
5488,anagrelide,drug
11447,anakinra,drug
10266,anakinra,drug
9226,anakinra,drug
441,anakinra,drug
434,anakinra,drug
9229,anakinra,drug
10262,anakinra,drug
11452,anakinra,drug
11450,anakinra,drug
259,analgesic,group
4413,analgesic adjuvants,group
4412,analgesic agents,group
10122,analgesic drugs,group
6487,analgesics,group
8250,analgesics,group
8850,analgesics,group
11284,anastrozole,drug
8936,androgen,group
1212,androgens,group
7146,androgens,group
8926,androgens,group
3490,androgens,group
1210,androgens,group
3492,androgens,group
8919,anesthetic,group
5016,anesthetic agents,group
910,anesthetic agents,group
6488,anesthetic solutions,group
4709,anesthetics,group
7415,anesthetics,group
903,anesthetics,group
3658,anesthetics,group
10691,anesthetics,group
10407,anesthetics,group
67,anesthetics,group
2210,anesthetics,group
2208,anesthetics,group
9569,anesthetics,group
2924,anesthetics,group
2186,anesthetics,group
11105,anesthetics,group
8410,anesthetics,group
8306,anesthetics,group
8092,anesthetics,group
2785,anesthetics,group
3237,anesthetics,group
9159,anesthetics,group
7631,anesthetics,drug
5456,anesthetics,group
7692,anesthetics,group
10235,anesthetics,group
4655,anesthetics,group
5988,anesthetics,group
7690,anesthetics,group
6833,anesthetics,group
6774,angiotensin II receptor antagonists,group
1051,angiotensin II receptor antagonists,group
1042,angiotensin II receptor antagonists,group
5044,angiotensin converting enzyme inhibitors,group
2568,angiotensin converting enzyme inhibitors,group
4844,angiotensin converting enzyme inhibitors,group
8851,angiotensin-converting enzyme (ACE) inhibitors,group
2339,angiotensin-converting enzyme inhibitors,group
2025,anidulafungin,drug
2920,anileridine,drug
6021,anion-exchange resins,group
7980,anionic exchange resins,group
4760,anisindione,drug
803,antacid,group
4249,antacid,group
10748,antacid,group
8485,antacid,group
9117,antacid,group
7549,antacid,group
9239,antacid,group
9432,antacid,group
3223,antacid,group
698,antacid,group
6924,antacid,group
697,antacid,group
9253,antacid,group
5727,antacid,group
9248,antacid,group
9120,antacid products,group
10157,antacids,group
2252,antacids,group
810,antacids,group
1312,antacids,group
1566,antacids,group
8490,antacids,group
4585,antacids,group
2522,antacids,group
9123,antacids,group
5275,antacids,group
10735,antacids,group
8375,antacids,group
7912,antacids,group
5599,antacids,group
9250,antacids,group
7578,antacids,group
1311,antacids,group
4608,antacids,group
11420,antacids,group
7330,antacids,group
7840,antacids,group
1893,antacids,group
9431,antacids,group
8963,antacids,group
9444,antacids,group
1309,antacids,group
4915,antacids,group
10745,antacids,group
3454,antacids,group
11012,antacids,group
7545,antacids,group
9219,antacids,group
7564,antacids,group
3229,antacids,group
4403,antacids,group
4851,anti platelet agents,group
11462,anti-anxiety drugs,group
9707,anti-arrhythmic,drug
3537,anti-arrhythmic agents,group
1381,anti-cancer drugs,group
11461,anti-depressants,group
9771,anti-helminthic,group
9675,anti-infective medicines,group
3894,anti-malarial drugs,group
3693,anti-neoplastic agents,group
11397,anti-parkinsonian drug,group
9180,anti-pseudomonal antibiotics,group
5606,antianginals,group
4571,antianxiety agents,group
11052,antianxiety agents,group
3162,antianxiety agents,group
9571,antianxiety drugs,group
5534,antiarrhythmic agent,group
10408,antiarrhythmic agents,group
9198,antiarrhythmic agents,group
8232,antiarrhythmic agents,group
9132,antiarrhythmics,group
10304,antiarrhythmics,group
7044,antiarrhythmics,group
364,antiarrhythmics,drug
5839,antiarrhythmics,group
6670,antibacterial drug,group
1156,antibacterial drugs,group
7287,antibiotic,group
9185,antibiotic,group
2554,antibiotic,group
10521,antibiotic agents,group
11400,antibiotic drug,group
2951,antibiotics,group
9359,antibiotics,group
7793,antibiotics,group
2776,antibiotics,group
4690,antibiotics,group
4354,antibiotics,group
2768,antibiotics,group
10040,antibiotics,group
2175,antibiotics,group
5445,antibiotics,group
7798,antibiotics,group
2954,antibiotics,group
8459,antibiotics,group
5943,antibiotics,group
10438,antibiotics,drug
8568,antibiotics,group
5027,antibiotics,group
10437,antibiotics,group
10401,antibiotics,group
10431,antibiotics,group
10405,antibiotics,group
2551,antibiotics,group
1692,antibiotics,group
2545,antibiotics,group
2541,antibiotics,group
3078,antibiotics,group
10286,antibiotics,group
4131,antibiotics,group
6822,antibiotics,group
9058,antibiotics,group
4635,antibiotics,group
2202,antibiotics,group
6483,antibiotics,group
10273,antibiotics,group
7860,antibiotics,group
4125,antichlolinergic,group
8976,anticholinergic,group
9125,anticholinergic,group
1024,anticholinergic,group
7633,anticholinergic,drug
7643,anticholinergic,drug
7636,anticholinergic,drug
5677,anticholinergic,group
7628,anticholinergic,drug
3143,anticholinergic agent,group
9220,anticholinergic agents,group
561,anticholinergic agents,group
10168,anticholinergic agents,group
4521,anticholinergic drugs,group
685,anticholinergic drugs,group
492,anticholinergic drugs,group
9221,anticholinergic drugs,group
7035,anticholinergic drugs,group
1202,anticholinergic drugs,group
11102,anticholinergic drugs,group
11103,anticholinergic drugs,group
9196,anticholinergic drugs,group
10527,anticholinergic drugs,group
5610,anticholinergic medications,group
11062,anticholinergics,group
749,anticholinergics,group
4548,anticholinergics,group
4913,anticholinergics,group
6100,anticholinergics,group
6520,anticholinergics,group
7961,anticholinergics,group
10406,anticholinesterase,group
1083,anticholinesterase agents,group
5504,anticholinesterase agents,group
1085,anticholinesterase agents,group
5065,anticholinesterase drugs,group
1914,anticholinesterases,group
5505,anticholinesterases,group
1208,anticoagulant,group
3994,anticoagulant,group
8674,anticoagulant,group
4773,anticoagulant,group
4746,anticoagulant,group
11217,anticoagulant,group
10152,anticoagulant,group
11238,anticoagulant,group
6008,anticoagulant,drug
8013,anticoagulant,group
10151,anticoagulant,group
2998,anticoagulant,group
707,anticoagulant,group
3488,anticoagulant,group
8882,anticoagulant,group
5172,anticoagulant,group
11007,anticoagulant,group
4573,anticoagulant,group
11006,anticoagulant,group
4580,anticoagulant,group
7867,anticoagulant,group
4581,anticoagulant,group
9971,anticoagulant,group
4582,anticoagulant,group
4575,anticoagulant,group
4629,anticoagulant,group
9173,anticoagulant,group
7858,anticoagulant,group
10792,anticoagulant,group
10954,anticoagulant,group
7857,anticoagulant,group
6960,anticoagulant,group
4684,anticoagulant,group
4605,anticoagulant,group
10327,anticoagulant,group
4574,anticoagulant,group
11235,anticoagulant agents,group
2041,anticoagulant agents,group
5838,anticoagulant drugs,group
4757,anticoagulant medication,group
5176,anticoagulants,group
11612,anticoagulants,group
4743,anticoagulants,group
6410,anticoagulants,group
8879,anticoagulants,group
8880,anticoagulants,group
4739,anticoagulants,group
4135,anticoagulants,group
4755,anticoagulants,group
11208,anticoagulants,group
2052,anticoagulants,group
8819,anticoagulants,group
7928,anticoagulants,group
11607,anticoagulants,group
5173,anticoagulants,group
9062,anticoagulants,group
7194,anticoagulants,group
5170,anticoagulants,group
10458,anticoagulants,group
737,anticoagulants,group
1291,anticoagulants,group
4849,anticoagulants,group
10290,anticoagulants,group
6208,anticoagulants,group
10953,anticoagulants,group
9760,anticoagulants,group
2869,anticoagulants,group
5634,anticoagulants,group
10929,anticoagulants,group
6700,anticoagulants,group
5572,anticoagulants,group
9726,anticoagulants,group
5573,anticoagulants,group
8169,anticoagulants,group
1495,anticoagulants,group
4577,anticoagulants,group
2890,anticoagulants,group
4572,anticoagulants,group
4067,anticoagulants,group
3992,anticoagulants,group
1290,anticoagulants,group
6007,anticoagulants of the coumarin type,group
2018,anticoagulants of the coumarin type,group
9965,anticoagulants of the warfarin type,group
4745,anticonvulsant,group
9714,anticonvulsant,group
227,anticonvulsant,group
219,anticonvulsant,group
9102,anticonvulsant,group
9720,anticonvulsant,group
1269,anticonvulsant,group
11476,anticonvulsant agents,group
4794,anticonvulsant agents,group
3168,anticonvulsant drugs,group
10584,anticonvulsant medications,group
3893,anticonvulsants,group
8453,anticonvulsants,group
9665,anticonvulsants,group
9668,anticonvulsants,group
6226,anticonvulsants,group
7366,anticonvulsants,group
3081,anticonvulsants,group
10470,anticonvulsants,group
6532,anticonvulsants,group
3402,anticonvulsants,group
8852,anticonvulsants,group
5953,antidepressant,group
11060,antidepressant,group
11282,antidepressant,group
8384,antidepressant agents,group
11280,antidepressant drug,group
8382,antidepressant drugs,group
5679,antidepressant drugs,group
11281,antidepressants,group
9000,antidepressants,group
3401,antidepressants,group
5659,antidepressants,group
7599,antidepressants,group
11125,antidepressants,group
7814,antidepressants,group
505,antidepressants,group
499,antidepressants,group
4900,antidepressants,group
7649,antidepressants,drug
406,antidepressants,group
10511,antidepressants,group
375,antidepressants,group
8381,antidepressants,group
8385,antidepressants,group
11418,antidepressants,group
4975,antidepressants,group
4818,antidepressants,group
6874,antidepressants,group
484,antidepressants,group
4518,antidepressants,group
1531,antidepressants,group
361,antidepressants,group
565,antidepressants of the MAO inhibitor class,group
11252,antidiabetic,drug
10303,antidiabetic agents,group
3635,antidiabetic agents,group
9662,antidiabetic agents,group
1093,antidiabetic agents,group
7974,antidiabetic drug,group
1492,antidiabetic drugs,group
1486,antidiabetic drugs,group
9664,antidiabetic medication,group
2422,antidiabetic products,group
5602,antidiabetics,group
8251,antiemetics,group
1652,antiepileptic drugs,group
1575,antiepileptic drugs,group
10705,antiepileptic drugs,group
1404,antiepileptic drugs,group
6734,antiepileptic drugs,group
3475,antiestrogen,group
3469,antiestrogens,group
3155,antifungal agents,group
5937,antifungal drug,group
3088,antifungals,group
9212,antiglaucoma agents,group
5646,antigout drugs,group
6076,antihistamines,group
10149,antihistamines,group
10471,antihistamines,group
4399,antihistamines,group
10512,antihistamines,group
4911,antihistamines,group
5607,antihistamines,group
11474,antihistamines,group
4609,antihistamines,group
6524,antihistamines,group
6521,antihistamines,group
9303,antihistamines,group
6299,antihistamines,group
6296,antihistamines,group
6291,antihistamines,group
1743,antihistamines,group
1654,antihistamines,group
3672,antihistamines,group
6519,antihistamines,group
6523,antihistamines,group
9685,antihistamines,group
4564,antihistamines,group
6104,antihistamines,group
4586,antihistamines,group
6103,antihistamines,group
6101,antihistamines,group
6099,antihistamines,group
6077,antihistamines,group
9710,antihistamines,group
9200,antihistamines,group
3665,antihistamines,group
7421,antihistamines,group
7965,antihistamines,group
7964,antihistamines,group
8576,antihistamines,group
7962,antihistamines,group
7960,antihistamines,group
7816,antihistamines,group
9134,antihistamines,group
4423,antihistaminic,group
7762,antihistaminics,group
4410,antihistaminics,group
4411,antihistaminics,group
4422,antihistaminics,group
4424,antihistaminics,group
4425,antihistaminics,group
7367,antihistaminics,group
5645,antihyperlipidemics,group
11291,antihypertensive,group
6624,antihypertensive,group
6633,antihypertensive,group
5837,antihypertensive,group
1274,antihypertensive,drug
10306,antihypertensive agents,group
6507,antihypertensive agents,group
5342,antihypertensive agents,group
4933,antihypertensive compounds,group
11299,antihypertensive drugs,group
11296,antihypertensive drugs,group
5031,antihypertensive drugs,group
10299,antihypertensive drugs,group
7975,antihypertensive drugs,group
5296,antihypertensive drugs,group
2840,antihypertensive drugs,group
9906,antihypertensive drugs,group
8305,antihypertensive drugs,group
8128,antihypertensive drugs,group
576,antihypertensive medications,group
2841,antihypertensives,group
5600,antihypertensives,group
1746,antihypertensives,group
5999,antihypertensives,group
8279,antihypertensives,group
5903,antihypertensives,group
5942,antimalarials,group
10522,antimicrobial agents,group
4393,antimuscarinics,group
690,antimycotic agents,group
4748,antineoplastic agents,group
8265,antineoplastic agents,group
8262,antineoplastic agents,group
751,antiparkinson drugs,group
7037,antiparkinsonian agents,group
11457,antiparkinsonian drug,group
2050,antiplatelet agents,group
9759,antiplatelet agents,group
4756,antiplatelet medication,group
9201,antipsychotic agents,group
11455,antipsychotic drug,group
365,antipsychotics,group
11051,antipsychotics,group
382,antipsychotics,group
405,antipsychotics,group
5714,antipsychotics,group
10513,antipsychotics,group
9130,antipsychotics,group
4519,antipsychotics,group
7,antipyrine,drug
4351,antipyrine,drug
2228,antipyrine,drug
3429,antipyrine,drug
8842,antipyrine,drug
10053,antipyrine,drug
662,antipyrine,drug
6461,antipyrine,drug
3262,antipyrine,drug
2790,antiretroviral,group
9882,antiretroviral,group
2787,antiretroviral,group
11049,antiretroviral medication,group
11047,antiretroviral medications,group
7749,antithrombin 3,drug
9789,antithrombotic agent,group
8457,antituberculosis drug,group
11574,antituberculous drugs,group
10274,antivirals,group
4812,anxiolytics,group
4553,apomorphine,drug
4143,apomorphine,drug
4145,apomorphine,drug
